M,T,identifier,raw_s,amortized_s,cache_namespace
32,400,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000213,0.06886105952380953,spectral_mv
32,400,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000194,0.06886105952380953,spectral_mv
32,400,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,19.713643,3.6725420333333334,spectral_bv
32,400,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.012741,3.6725420333333334,spectral_bv
32,400,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.01226,3.6725420333333334,spectral_bv
32,400,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0073,3.6725420333333334,spectral_bv
32,400,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.006631,3.6725420333333334,spectral_bv
32,400,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006536,3.6725420333333334,spectral_bv
32,400,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,22.400429,3.6725420333333334,spectral_bv
32,400,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.012144,3.6725420333333334,spectral_bv
32,400,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.011966,3.6725420333333334,spectral_bv
32,400,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.007214,3.6725420333333334,spectral_bv
32,400,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.006578,3.6725420333333334,spectral_bv
32,400,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006554,3.6725420333333334,spectral_bv
32,400,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,15.171564,3.6725420333333334,spectral_bv
32,400,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.012118,3.6725420333333334,spectral_bv
32,400,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.012082,3.6725420333333334,spectral_bv
32,400,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.007244,3.6725420333333334,spectral_bv
32,400,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.006589,3.6725420333333334,spectral_bv
32,400,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006486,3.6725420333333334,spectral_bv
32,400,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,22.537455,3.6725420333333334,spectral_bv
32,400,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.012164,3.6725420333333334,spectral_bv
32,400,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.012106,3.6725420333333334,spectral_bv
32,400,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.007231,3.6725420333333334,spectral_bv
32,400,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.006628,3.6725420333333334,spectral_bv
32,400,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006519,3.6725420333333334,spectral_bv
32,400,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,30.128778,3.6725420333333334,spectral_bv
32,400,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.012844,3.6725420333333334,spectral_bv
32,400,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.012053,3.6725420333333334,spectral_bv
32,400,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.007231,3.6725420333333334,spectral_bv
32,400,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.006634,3.6725420333333334,spectral_bv
32,400,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006539,3.6725420333333334,spectral_bv
32,400,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.087891,0.06886105952380953,spectral_mv
32,400,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.07905,0.06886105952380953,spectral_mv
32,400,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.079091,0.06886105952380953,spectral_mv
32,400,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,3.72748,0.06886105952380953,spectral_mv
32,400,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.000503,0.06886105952380953,spectral_mv
32,400,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.000464,0.06886105952380953,spectral_mv
32,400,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.000557,0.06886105952380953,spectral_mv
32,400,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.000274,0.06886105952380953,spectral_mv
32,400,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.000277,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.15603,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.001172,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.001128,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.133796,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.001167,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.001143,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.63758,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.001195,0.06886105952380953,spectral_mv
32,400,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.001137,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.002031,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.000749,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.000844,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.001921,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.000751,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.000835,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.001377,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.000706,0.06886105952380953,spectral_mv
32,400,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.000729,0.06886105952380953,spectral_mv
32,400,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,118.478573,118.478573,
32,400,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,118.618567,118.618567,
32,400,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.093381,0.093381,
32,400,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.001072,0.001072,
32,400,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.000461,0.000461,
32,400,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.000296,0.000296,
32,400,lmfit_Ridge,0.466167,0.466167,
32,400,lmfit_Lasso,0.546708,0.546708,
32,400,lmfit_SGDRegressor,0.603709,0.603709,
32,400,lmfit_ElasticNet,0.549399,0.549399,
32,400,lmfit_BayesianRidge,0.580881,0.580881,
32,400,gpfit_DotProduct,195.949199,195.949199,
32,400,gpfit_RBF,321.90744,321.90744,
32,400,coint_johansen_max_eig_stat_order-0_ardiff-10,0.501446,0.5003003636363637,coint
32,400,coint_johansen_trace_stat_order-0_ardiff-10,0.000518,0.5003003636363637,coint
32,400,coint_johansen_max_eig_stat_order-0_ardiff-1,0.274744,0.5003003636363637,coint
32,400,coint_johansen_trace_stat_order-0_ardiff-1,0.000515,0.5003003636363637,coint
32,400,coint_johansen_max_eig_stat_order-1_ardiff-10,0.516707,0.5003003636363637,coint
32,400,coint_johansen_trace_stat_order-1_ardiff-10,0.000571,0.5003003636363637,coint
32,400,coint_johansen_max_eig_stat_order-1_ardiff-1,0.295294,0.5003003636363637,coint
32,400,coint_johansen_trace_stat_order-1_ardiff-1,0.000513,0.5003003636363637,coint
32,400,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,1.286128,0.5003003636363637,coint
32,400,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,1.321038,0.5003003636363637,coint
32,400,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,1.30583,0.5003003636363637,coint
32,400,pec,0.002927,0.002927,
32,400,pec_orth,0.003652,0.003652,
32,400,pec_log,0.002074,0.002074,
32,400,pec_orth_log,0.005213,0.005213,
32,400,pec_orth_abs,0.003679,0.003679,
32,400,pec_orth_log_abs,0.004872,0.004872,
32,400,ids,0.003427,0.003427,
32,800,cov_EmpiricalCovariance,0.001834,0.033544593750000004,covariance
32,800,cov_EllipticEnvelope,0.436634,0.033544593750000004,covariance
32,800,cov_GraphicalLasso,0.003082,0.033544593750000004,covariance
32,800,cov_GraphicalLassoCV,0.192184,0.033544593750000004,covariance
32,800,cov_LedoitWolf,0.00081,0.033544593750000004,covariance
32,800,cov_MinCovDet,0.435821,0.033544593750000004,covariance
32,800,cov_OAS,0.000621,0.033544593750000004,covariance
32,800,cov_ShrunkCovariance,0.000669,0.033544593750000004,covariance
32,800,cov-sq_EmpiricalCovariance,9.1e-05,0.033544593750000004,covariance
32,800,cov-sq_EllipticEnvelope,8.3e-05,0.033544593750000004,covariance
32,800,cov-sq_GraphicalLasso,7.9e-05,0.033544593750000004,covariance
32,800,cov-sq_GraphicalLassoCV,8.2e-05,0.033544593750000004,covariance
32,800,cov-sq_LedoitWolf,8.8e-05,0.033544593750000004,covariance
32,800,cov-sq_MinCovDet,7.1e-05,0.033544593750000004,covariance
32,800,cov-sq_OAS,7.2e-05,0.033544593750000004,covariance
32,800,cov-sq_ShrunkCovariance,6.8e-05,0.033544593750000004,covariance
32,800,prec_EmpiricalCovariance,8.2e-05,0.033544593750000004,covariance
32,800,prec_EllipticEnvelope,7e-05,0.033544593750000004,covariance
32,800,prec_GraphicalLasso,7e-05,0.033544593750000004,covariance
32,800,prec_GraphicalLassoCV,6.9e-05,0.033544593750000004,covariance
32,800,prec_LedoitWolf,7.5e-05,0.033544593750000004,covariance
32,800,prec_MinCovDet,6.9e-05,0.033544593750000004,covariance
32,800,prec_OAS,6.7e-05,0.033544593750000004,covariance
32,800,prec_ShrunkCovariance,7e-05,0.033544593750000004,covariance
32,800,prec-sq_EmpiricalCovariance,7e-05,0.033544593750000004,covariance
32,800,prec-sq_EllipticEnvelope,6.7e-05,0.033544593750000004,covariance
32,800,prec-sq_GraphicalLasso,7.5e-05,0.033544593750000004,covariance
32,800,prec-sq_GraphicalLassoCV,6.7e-05,0.033544593750000004,covariance
32,800,prec-sq_LedoitWolf,7.9e-05,0.033544593750000004,covariance
32,800,prec-sq_MinCovDet,6.8e-05,0.033544593750000004,covariance
32,800,prec-sq_OAS,7.1e-05,0.033544593750000004,covariance
32,800,prec-sq_ShrunkCovariance,6.9e-05,0.033544593750000004,covariance
32,800,spearmanr-sq,0.004038,0.004038,
32,800,spearmanr,0.003646,0.003646,
32,800,kendalltau-sq,0.13166,0.13166,
32,800,kendalltau,0.130596,0.130596,
32,800,corr_pearson_tau-1,0.000552,0.000552,
32,800,corr_pearson_tau-2,0.000396,0.000396,
32,800,corr_pearson_tau-3,0.000358,0.000358,
32,800,corr_pearson_tau-4,0.00033,0.00033,
32,800,corr_pearson_tau-5,0.000322,0.000322,
32,800,corr_pearson_tau-1-sq,0.000323,0.000323,
32,800,corr_pearson_tau-2-sq,0.000318,0.000318,
32,800,corr_pearson_tau-3-sq,0.000301,0.000301,
32,800,corr_pearson_tau-4-sq,0.000301,0.000301,
32,800,corr_pearson_tau-5-sq,0.000303,0.000303,
32,800,corr_pearson_tau-10,0.000301,0.000301,
32,800,corr_pearson_tau-10-sq,0.000295,0.000295,
32,800,corr_pearson_tau-20,0.000416,0.000416,
32,800,corr_pearson_tau-20-sq,0.000323,0.000323,
32,800,corr_spearman_tau-1,0.00745,0.00745,
32,800,corr_spearman_tau-2,0.007118,0.007118,
32,800,corr_spearman_tau-3,0.006968,0.006968,
32,800,corr_spearman_tau-4,0.006988,0.006988,
32,800,corr_spearman_tau-5,0.007144,0.007144,
32,800,corr_spearman_tau-1-sq,0.006875,0.006875,
32,800,corr_spearman_tau-2-sq,0.00725,0.00725,
32,800,corr_spearman_tau-3-sq,0.007124,0.007124,
32,800,corr_spearman_tau-4-sq,0.007042,0.007042,
32,800,corr_spearman_tau-5-sq,0.007081,0.007081,
32,800,corr_spearman_tau-10,0.006963,0.006963,
32,800,corr_spearman_tau-10-sq,0.00681,0.00681,
32,800,corr_spearman_tau-20,0.006814,0.006814,
32,800,corr_spearman_tau-20-sq,0.006816,0.006816,
32,800,corr_kendall_tau-1,0.52709,0.52709,
32,800,corr_kendall_tau-2,0.525138,0.525138,
32,800,corr_kendall_tau-3,0.520289,0.520289,
32,800,corr_kendall_tau-4,0.519276,0.519276,
32,800,corr_kendall_tau-5,0.521376,0.521376,
32,800,corr_kendall_tau-1-sq,0.524027,0.524027,
32,800,corr_kendall_tau-2-sq,0.526053,0.526053,
32,800,corr_kendall_tau-3-sq,0.526591,0.526591,
32,800,corr_kendall_tau-4-sq,0.524527,0.524527,
32,800,corr_kendall_tau-5-sq,0.52772,0.52772,
32,800,corr_kendall_tau-10,0.529596,0.529596,
32,800,corr_kendall_tau-10-sq,0.52279,0.52279,
32,800,corr_kendall_tau-20,0.515878,0.515878,
32,800,corr_kendall_tau-20-sq,0.516456,0.516456,
32,800,xcorr_max_sig-True,0.065025,0.065025,
32,800,xcorr-sq_max_sig-True,0.006815,0.006815,
32,800,xcorr_mean_sig-True,0.007142,0.007142,
32,800,xcorr-sq_mean_sig-True,0.007635,0.007635,
32,800,xcorr_mean_sig-False,0.002835,0.002835,
32,800,xcorr-sq_mean_sig-False,0.003389,0.003389,
32,800,pdist_euclidean,0.000814,0.000814,
32,800,pdist_cityblock,0.000611,0.000611,
32,800,pdist_cosine,0.000711,0.000711,
32,800,pdist_chebyshev,0.000681,0.000681,
32,800,pdist_canberra,0.000593,0.000593,
32,800,pdist_braycurtis,0.000539,0.000539,
32,800,dcorr,20.092386,20.092386,
32,800,dcorr_biased,20.266341,20.266341,
32,800,mgc,92.176801,92.176801,
32,800,hsic,33.185093,33.185093,
32,800,hsic_biased,33.310216,33.310216,
32,800,hhg,2101.921963,2101.921963,
32,800,mgcx_maxlag-1,448.553483,448.553483,
32,800,mgcx_maxlag-10,1411.752588,1411.752588,
32,800,dcorrx_maxlag-1,51.935073,51.935073,
32,800,dcorrx_maxlag-10,314.0615,314.0615,
32,800,dtw,1.435025,1.435025,
32,800,dtw_constraint-itakura,6.133702,6.133702,
32,800,dtw_constraint-sakoe-chiba_radius-auto,0.126185,0.126185,
32,800,xpdist_euclidean_tau-1_min_rmse,0.009185,0.009185,
32,800,xpdist_euclidean_tau-1_mean_rmse,0.00994,0.00994,
32,800,softdtw,33.43241,33.43241,
32,800,softdtw_constraint-itakura,33.137371,33.137371,
32,800,softdtw_constraint-sakoe-chiba,33.25474,33.25474,
32,800,lcss,8.086875,8.086875,
32,800,lcss_constraint-itakura,8.093394,8.093394,
32,800,lcss_constraint-sakoe-chiba,7.485569,7.485569,
32,800,bary_euclidean_mean,0.076928,46.604426375,barycenter
32,800,bary_euclidean_max,0.00374,46.604426375,barycenter
32,800,bary_dtw_mean,27.528966,46.604426375,barycenter
32,800,bary_dtw_max,0.004082,46.604426375,barycenter
32,800,bary_sgddtw_mean,27.183452,46.604426375,barycenter
32,800,bary_sgddtw_max,0.003841,46.604426375,barycenter
32,800,bary_softdtw_mean,690.803764,46.604426375,barycenter
32,800,bary_softdtw_max,0.003942,46.604426375,barycenter
32,800,bary-sq_euclidean_mean,0.011638,46.604426375,barycenter
32,800,bary-sq_euclidean_max,0.004446,46.604426375,barycenter
32,800,bary-sq_dtw_mean,0.011294,46.604426375,barycenter
32,800,bary-sq_dtw_max,0.004377,46.604426375,barycenter
32,800,bary-sq_sgddtw_mean,0.010806,46.604426375,barycenter
32,800,bary-sq_sgddtw_max,0.004393,46.604426375,barycenter
32,800,bary-sq_softdtw_mean,0.01073,46.604426375,barycenter
32,800,bary-sq_softdtw_max,0.004423,46.604426375,barycenter
32,800,gwtau,0.059562,0.059562,
32,800,anm,23.317543,23.317543,
32,800,cds,14.215819,14.215819,
32,800,reci,1.023469,1.023469,
32,800,ccm_E-None_mean,3184.015437,964.8744959999999,ccm
32,800,ccm_E-None_max,0.000177,964.8744959999999,ccm
32,800,ccm_E-None_diff,0.000217,964.8744959999999,ccm
32,800,ccm_E-1_mean,2295.904739,964.8744959999999,ccm
32,800,ccm_E-1_max,0.000138,964.8744959999999,ccm
32,800,ccm_E-1_diff,0.000246,964.8744959999999,ccm
32,800,ccm_E-10_mean,3203.949023,964.8744959999999,ccm
32,800,ccm_E-10_max,0.000203,964.8744959999999,ccm
32,800,ccm_E-10_diff,0.000284,964.8744959999999,ccm
32,800,je_gaussian,0.000699,0.000699,
32,800,je_kozachenko,0.24133,0.24133,
32,800,je_kernel_W-0.5,1.707534,1.707534,
32,800,ce_gaussian,0.000433,0.000433,
32,800,ce_kozachenko,0.013407,0.013407,
32,800,ce_kernel_W-0.5,0.037836,0.037836,
32,800,cce_gaussian,0.584679,0.584679,
32,800,cce_kozachenko,17.437383,17.437383,
32,800,cce_kernel_W-0.5,66.258072,66.258072,
32,800,xme_gaussian_k1,0.071765,0.071765,
32,800,xme_kozachenko_k1,0.863815,0.863815,
32,800,xme_kernel_W-0.5_k1,4.561421,4.561421,
32,800,xme_gaussian_k10,0.181148,0.181148,
32,800,xme_kozachenko_k10,7.275041,7.275041,
32,800,xme_kernel_W-0.5_k10,20.885846,20.885846,
32,800,di_gaussian,0.224797,0.224797,
32,800,di_kozachenko,3.30125,3.30125,
32,800,di_kernel_W-0.5,20.800288,20.800288,
32,800,si_gaussian_k-1,0.214333,0.214333,
32,800,si_kozachenko_k-1,2.956737,2.956737,
32,800,si_kernel_W-0.5_k-1,17.934791,17.934791,
32,800,mi_gaussian,0.000334,0.000334,
32,800,mi_kraskov_NN-4,3.665755,3.665755,
32,800,mi_kraskov_NN-4_DCE,3.524053,3.524053,
32,800,mi_kernel_W-0.25,4.344609,4.344609,
32,800,tlmi_gaussian,0.000645,0.000645,
32,800,tlmi_kraskov_NN-4,7.289577,7.289577,
32,800,tlmi_kraskov_NN-4_DCE,7.117208,7.117208,
32,800,tlmi_kernel_W-0.25,4.336039,4.336039,
32,800,te_kraskov_NN-4_k-max-10_tau-max-4,121.981721,121.981721,
32,800,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,133.940649,133.940649,
32,800,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,31.428463,31.428463,
32,800,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,29.89424,29.89424,
32,800,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,15.294544,15.294544,
32,800,te_kernel_W-0.25_k-1,8.221524,8.221524,
32,800,gc_gaussian_k-max-10_tau-max-2,2.398935,2.398935,
32,800,gc_gaussian_k-1_kt-1_l-1_lt-1,0.130195,0.130195,
32,800,te_symbolic_k-1_kt-1_l-1_lt-1,1.605553,1.605553,
32,800,te_symbolic_k-10_kt-1_l-1_lt-1,5.916086,5.916086,
32,800,phi_star_t-1_norm-0,0.610496,0.610496,
32,800,phi_star_t-1_norm-1,0.645516,0.645516,
32,800,phi_Geo_t-1_norm-0,1.747332,1.747332,
32,800,phi_Geo_t-1_norm-1,1.794942,1.794942,
32,800,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.048387,0.1296895595238095,spectral_mv
32,800,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.044469,0.1296895595238095,spectral_mv
32,800,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000641,0.1296895595238095,spectral_mv
32,800,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000508,0.1296895595238095,spectral_mv
32,800,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000274,0.1296895595238095,spectral_mv
32,800,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000264,0.1296895595238095,spectral_mv
32,800,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.043074,0.1296895595238095,spectral_mv
32,800,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000671,0.1296895595238095,spectral_mv
32,800,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000636,0.1296895595238095,spectral_mv
32,800,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000461,0.1296895595238095,spectral_mv
32,800,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000282,0.1296895595238095,spectral_mv
32,800,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000269,0.1296895595238095,spectral_mv
32,800,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.044004,0.1296895595238095,spectral_mv
32,800,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000603,0.1296895595238095,spectral_mv
32,800,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000569,0.1296895595238095,spectral_mv
32,800,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000436,0.1296895595238095,spectral_mv
32,800,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000269,0.1296895595238095,spectral_mv
32,800,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000257,0.1296895595238095,spectral_mv
32,800,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.793623,0.1296895595238095,spectral_mv
32,800,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.785636,0.1296895595238095,spectral_mv
32,800,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.777327,0.1296895595238095,spectral_mv
32,800,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.062865,0.1296895595238095,spectral_mv
32,800,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000773,0.1296895595238095,spectral_mv
32,800,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000687,0.1296895595238095,spectral_mv
32,800,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000704,0.1296895595238095,spectral_mv
32,800,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000403,0.1296895595238095,spectral_mv
32,800,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000365,0.1296895595238095,spectral_mv
32,800,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.037694,0.1296895595238095,spectral_mv
32,800,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.00061,0.1296895595238095,spectral_mv
32,800,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000568,0.1296895595238095,spectral_mv
32,800,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000447,0.1296895595238095,spectral_mv
32,800,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000273,0.1296895595238095,spectral_mv
32,800,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000257,0.1296895595238095,spectral_mv
32,800,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.057593,0.1296895595238095,spectral_mv
32,800,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000657,0.1296895595238095,spectral_mv
32,800,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0006,0.1296895595238095,spectral_mv
32,800,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000464,0.1296895595238095,spectral_mv
32,800,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000273,0.1296895595238095,spectral_mv
32,800,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.00025,0.1296895595238095,spectral_mv
32,800,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.037384,0.1296895595238095,spectral_mv
32,800,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000706,0.1296895595238095,spectral_mv
32,800,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000606,0.1296895595238095,spectral_mv
32,800,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000457,0.1296895595238095,spectral_mv
32,800,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000275,0.1296895595238095,spectral_mv
32,800,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000268,0.1296895595238095,spectral_mv
32,800,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.085325,0.1296895595238095,spectral_mv
32,800,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000668,0.1296895595238095,spectral_mv
32,800,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000603,0.1296895595238095,spectral_mv
32,800,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000465,0.1296895595238095,spectral_mv
32,800,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000291,0.1296895595238095,spectral_mv
32,800,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.00028,0.1296895595238095,spectral_mv
32,800,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0621,0.1296895595238095,spectral_mv
32,800,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000713,0.1296895595238095,spectral_mv
32,800,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000667,0.1296895595238095,spectral_mv
32,800,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000566,0.1296895595238095,spectral_mv
32,800,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000337,0.1296895595238095,spectral_mv
32,800,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000314,0.1296895595238095,spectral_mv
32,800,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,35.474653,6.551086933333334,spectral_bv
32,800,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.01376,6.551086933333334,spectral_bv
32,800,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.013619,6.551086933333334,spectral_bv
32,800,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.008247,6.551086933333334,spectral_bv
